msa_code,msa_title,year,strategic_sector,sector_employment,msa_total_employment,strategic_employment_share
C4026,"Roanoke Rapids, NC MicroSA",2024,Pharmaceuticals,0.0,40030.0,0.0
C1738,"Cleveland, MS MicroSA",2024,Energy,47.0,21138.0,0.0022234837732992715
C1886,"Crescent City, CA MicroSA",2024,Energy,52.0,16656.0,0.003121998078770413
C2990,"Laurinburg, NC MicroSA",2024,Pharmaceuticals,0.0,23919.0,0.0
C3794,"Peru, IN MicroSA",2024,Pharmaceuticals,0.0,18154.0,0.0
C1634,"Cedartown, GA MicroSA",2024,Energy,0.0,22298.0,0.0
C3794,"Peru, IN MicroSA",2024,Semiconductors,0.0,18154.0,0.0
C1386,"Bishop, CA MicroSA",2024,Semiconductors,0.0,15435.0,0.0
C1186,"Atchison, KS MicroSA",2024,Semiconductors,0.0,11133.0,0.0
C2164,"Eufaula, AL-GA MicroSA",2024,Semiconductors,0.0,16049.0,0.0
C4938,"Worthington, MN MicroSA",2024,Energy,27.0,19575.0,0.001379310344827586
C2030,"Dumas, TX MicroSA",2024,Energy,53.0,25533.0,0.0020757451141659813
C3234,"Maryville, MO MicroSA",2024,Pharmaceuticals,0.0,16861.0,0.0
C4908,"Winnemucca, NV MicroSA",2024,Energy,120.0,15624.0,0.007680491551459293
C2730,"Jacksonville, IL MicroSA",2024,Semiconductors,0.0,29711.0,0.0
C2186,"Fairmont, MN MicroSA",2024,Pharmaceuticals,0.0,16489.0,0.0
C4538,"Taylorville, IL MicroSA",2024,Pharmaceuticals,0.0,16997.0,0.0
C2112,"Elk City, OK MicroSA",2024,Semiconductors,0.0,19894.0,0.0
C3066,"Lincoln, IL MicroSA",2024,Energy,46.0,13975.0,0.003291592128801431
C1590,"Canton, IL MicroSA",2024,Energy,200.0,15193.0,0.013163957085499901
C3318,"Middlesborough, KY MicroSA",2024,Energy,121.0,16670.0,0.007258548290341932
C1158,"Arcadia, FL MicroSA",2024,Energy,220.0,19831.0,0.011093742120921788
C4077,"Russellville, AL MicroSA",2024,Energy,155.0,21912.0,0.007073749543629062
C1994,"Dixon, IL MicroSA",2024,Energy,34.0,24750.0,0.0013737373737373738
C1838,"Cordele, GA MicroSA",2024,Semiconductors,0.0,17407.0,0.0
C3488,"Nantucket, MA MicroSA",2024,Energy,0.0,16278.0,0.0
C4708,"Vidalia, GA MicroSA",2024,Pharmaceuticals,0.0,27562.0,0.0
C1838,"Cordele, GA MicroSA",2024,Energy,0.0,17407.0,0.0
C3390,"Monticello, IN MicroSA",2024,Semiconductors,0.0,17630.0,0.0
C2510,"Guymon, OK MicroSA",2024,Energy,158.0,19368.0,0.008157786038826931
C3742,"Pampa, TX MicroSA",2024,Pharmaceuticals,1060.0,15421.0,0.06873743596394527
C4490,"Summerville, GA MicroSA",2024,Semiconductors,0.0,9978.0,0.0
C1186,"Atchison, KS MicroSA",2024,Energy,28.0,11133.0,0.00251504536063954
C3106,"Los Alamos, NM MicroSA",2024,Energy,398.0,45393.0,0.00876787169827947
C3058,"Liberal, KS MicroSA",2024,Energy,124.0,22143.0,0.0055999638712008306
C4574,"Toccoa, GA MicroSA",2024,Energy,0.0,17081.0,0.0
C4077,"Russellville, AL MicroSA",2024,Semiconductors,0.0,21912.0,0.0
C4938,"Worthington, MN MicroSA",2024,Pharmaceuticals,214.0,19575.0,0.010932311621966794
C2112,"Elk City, OK MicroSA",2024,Energy,3120.0,19894.0,0.15683120538855935
C2330,"Freeport, IL MicroSA",2024,Shipbuilding,0.0,34735.0,0.0
C3030,"Lewiston, ID-WA MSA",2024,Shipbuilding,458.0,57573.0,0.007955117850381254
C1866,"Cortland, NY MicroSA",2024,Shipbuilding,0.0,33823.0,0.0
C1510,"Brookings, SD MicroSA",2024,Shipbuilding,0.0,34185.0,0.0
C1862,"Corsicana, TX MicroSA",2024,Shipbuilding,612.0,32923.0,0.018588828478571212
C4402,"Spirit Lake, IA MicroSA",2024,Shipbuilding,0.0,20017.0,0.0
C4238,"Sayre, PA MicroSA",2024,Shipbuilding,0.0,44665.0,0.0
C2014,"Dublin, GA MicroSA",2024,Shipbuilding,0.0,42141.0,0.0
C4922,"Wisconsin Rapids-Marshfield, WI MicroSA",2024,Shipbuilding,0.0,72366.0,0.0
C2868,"Kingsland, GA MicroSA",2024,Shipbuilding,391.0,31766.0,0.012308757791349241
C1182,"Astoria, OR MicroSA",2024,Shipbuilding,0.0,38574.0,0.0
C4434,"Statesboro, GA MicroSA",2024,Shipbuilding,338.0,65602.0,0.0051522819426237
C3262,"McComb, MS MicroSA",2024,Shipbuilding,0.0,33295.0,0.0
C3090,"Logansport, IN MicroSA",2024,Shipbuilding,238.5,29178.0,0.008173966687230106
C2206,"Faribault-Northfield, MN MicroSA",2024,Shipbuilding,0.0,52391.0,0.0
C3026,"Lewisburg, PA MicroSA",2024,Shipbuilding,0.0,35091.0,0.0
C1238,"Austin, MN MicroSA",2024,Shipbuilding,0.0,33864.0,0.0
C3966,"Rapid City, SD MSA",2024,Shipbuilding,35.5,146781.0,2.4185691608586942E-4
C4910,"Winona, MN MicroSA",2024,Shipbuilding,0.0,48044.0,0.0
C3994,"Rexburg, ID MicroSA",2024,Shipbuilding,0.0,42291.0,0.0
C3996,"Rice Lake, WI MicroSA",2024,Shipbuilding,144.5,43037.0,0.0033575760392220645
C3826,"Pittsburg, KS MicroSA",2024,Shipbuilding,0.0,34707.0,0.0
C1570,"Cambridge, MD MicroSA",2024,Shipbuilding,0.0,21571.0,0.0
C3450,"Mount Vernon, IL MicroSA",2024,Shipbuilding,0.0,36481.0,0.0
C4742,"Wahpeton, ND-MN MicroSA",2024,Shipbuilding,0.0,19228.0,0.0
C1706,"Chillicothe, OH MicroSA",2024,Shipbuilding,1960.5,59020.0,0.033217553371738394
C4678,"Van Wert, OH MicroSA",2024,Shipbuilding,376.5,23038.0,0.016342564458720375
C1310,"Beatrice, NE MicroSA",2024,Shipbuilding,0.0,17354.0,0.0
C4762,"Warren, PA MicroSA",2024,Shipbuilding,0.0,25894.0,0.0
C2258,"Forest City, NC MicroSA",2024,Shipbuilding,0.0,35988.0,0.0
C1190,"Athens, OH MicroSA",2024,Shipbuilding,0.0,42414.0,0.0
C2470,"Greensburg, IN MicroSA",2024,Shipbuilding,1824.0,27681.0,0.06589357320906036
C1414,"Bluefield, WV-VA MicroSA",2024,Shipbuilding,0.0,66054.0,0.0
C4302,"Shawano, WI MicroSA",2024,Shipbuilding,0.0,28691.0,0.0
C3302,"Mexico, MO MicroSA",2024,Shipbuilding,0.0,16148.0,0.0
C1882,"Crawfordsville, IN MicroSA",2024,Shipbuilding,0.0,31310.0,0.0
C3206,"Marion-Herrin, IL MicroSA",2024,Shipbuilding,0.0,56929.0,0.0
C2598,"Hinesville, GA MSA",2024,Shipbuilding,0.0,42440.0,0.0
C1246,"Bainbridge, GA MicroSA",2024,Shipbuilding,36.5,17365.0,0.002101929167866398
C4724,"Vineyard Haven, MA MicroSA",2024,Shipbuilding,0.0,18352.0,0.0
C4766,"Warrensburg, MO MicroSA",2024,Shipbuilding,0.0,32477.0,0.0
C2270,"Fort Dodge, IA MicroSA",2024,Shipbuilding,0.0,35094.0,0.0
C2834,"Kendallville, IN MicroSA",2024,Shipbuilding,3344.0,33628.0,0.09944094207208279
C3150,"Madison, IN MicroSA",2024,Shipbuilding,0.0,25705.0,0.0
C3870,"Pontiac, IL MicroSA",2024,Shipbuilding,0.0,24951.0,0.0
C3454,"Mount Vernon, OH MicroSA",2024,Shipbuilding,345.5,41143.0,0.00839754028631845
C3822,"Pine Bluff, AR MicroSA",2024,Shipbuilding,0.0,52557.0,0.0
C257A,"Henderson, KY MicroSA",2024,Shipbuilding,0.0,42762.0,0.0
C2338,"Fremont, OH MicroSA",2024,Shipbuilding,2639.0,49872.0,0.05291546358678216
C3978,"Red Bluff, CA MicroSA",2024,Shipbuilding,0.0,39480.0,0.0
C3722,"Pahrump, NV MicroSA",2024,Shipbuilding,0.0,27528.0,0.0
C2482,"Greenville, OH MicroSA",2024,Shipbuilding,0.0,36787.0,0.0
C3306,"Miami, OK MicroSA",2024,Shipbuilding,0.0,25868.0,0.0
C1252,"Baker City, OR MicroSA",2024,Shipbuilding,0.0,11188.0,0.0
C2190,"Fairmont, WV MicroSA",2024,Shipbuilding,0.0,35234.0,0.0
C4818,"Waycross, GA MicroSA",2024,Shipbuilding,0.0,38256.0,0.0
C4298,"Seymour, IN MicroSA",2024,Shipbuilding,0.0,45265.0,0.0
C3874,"Poplar Bluff, MO MicroSA",2024,Shipbuilding,0.0,36265.0,0.0
C3684,"Ottawa, KS MicroSA",2024,Shipbuilding,0.0,20169.0,0.0
C4662,"Uvalde, TX MicroSA",2024,Shipbuilding,0.0,19462.0,0.0
C2474,"Greenville, MS MicroSA",2024,Shipbuilding,60.0,29201.0,0.002054724153282422
C4698,"Vicksburg, MS MicroSA",2024,Shipbuilding,0.0,37594.0,0.0
C3194,"Marinette, WI-MI MicroSA",2024,Shipbuilding,826.5,49496.0,0.01669831905608534
C3850,"Plymouth, IN MicroSA",2024,Shipbuilding,183.5,39099.0,0.004693214660221489
C2794,"Juneau, AK MicroSA",2024,Shipbuilding,0.0,35396.0,0.0
C1958,"Defiance, OH MicroSA",2024,Shipbuilding,721.0,31035.0,0.023231835024971805
C4318,"Shelbyville, TN MicroSA",2024,Shipbuilding,371.5,36268.0,0.010243189588618066
C3478,"Muskogee, OK MicroSA",2024,Shipbuilding,0.0,53510.0,0.0
C1482,"Brevard, NC MicroSA",2024,Shipbuilding,0.0,19508.0,0.0
C1478,"Brenham, TX MicroSA",2024,Shipbuilding,0.0,30148.0,0.0
C4230,"Sault Ste. Marie, MI MicroSA",2024,Shipbuilding,0.0,25587.0,0.0
C1342,"Bemidji, MN MicroSA",2024,Shipbuilding,0.0,41492.0,0.0
C1390,"Bismarck, ND MSA",2024,Shipbuilding,0.0,142144.0,0.0
C3082,"Lock Haven, PA MicroSA",2024,Shipbuilding,0.0,25260.0,0.0
C3406,"Morgantown, WV MSA",2024,Shipbuilding,0.0,133239.0,0.0
C4650,"Urbana, OH MicroSA",2024,Shipbuilding,1124.0,21759.0,0.051656785697872146
C1502,"Brookhaven, MS MicroSA",2024,Shipbuilding,0.0,25534.0,0.0
C3414,"Moscow, ID MicroSA",2024,Shipbuilding,0.0,29462.0,0.0
C3214,"Marshall, MN MicroSA",2024,Shipbuilding,0.0,27526.0,0.0
C2654,"Huntington, IN MicroSA",2024,Shipbuilding,373.5,27263.0,0.013699886292777757
C2926,"La Grande, OR MicroSA",2024,Shipbuilding,0.0,20972.0,0.0
C4566,"Tiffin, OH MicroSA",2024,Shipbuilding,891.0,38184.0,0.023334380892520427
C1418,"Blytheville, AR MicroSA",2024,Shipbuilding,0.0,40279.0,0.0
C2670,"Huron, SD MicroSA",2024,Shipbuilding,0.0,17148.0,0.0
C1366,"Big Rapids, MI MicroSA",2024,Shipbuilding,0.0,21676.0,0.0
C2334,"Fremont, NE MicroSA",2024,Shipbuilding,169.0,37156.0,0.004548390569490796
C3322,"Midland, MI MSA",2024,Shipbuilding,0.0,76576.0,0.0
C4246,"Scottsboro, AL MicroSA",2024,Shipbuilding,0.0,30890.0,0.0
C3902,"Portsmouth, OH MicroSA",2024,Shipbuilding,0.0,50296.0,0.0
C3810,"Picayune, MS MicroSA",2024,Shipbuilding,0.0,23258.0,0.0
C3006,"Lebanon, MO MicroSA",2024,Shipbuilding,3117.5,27153.0,0.11481235959194196
C1466,"Brainerd, MN MicroSA",2024,Shipbuilding,0.0,83429.0,0.0
C2433,"Grand Rapids, MN MicroSA",2024,Shipbuilding,0.0,33216.0,0.0
C1954,"Decatur, IN MicroSA",2024,Shipbuilding,756.0,25864.0,0.02922981750695948
C1734,"Clearlake, CA MicroSA",2024,Shipbuilding,0.0,35043.0,0.0
C2698,"Iowa City, IA MSA",2024,Shipbuilding,0.0,184617.0,0.0
C2520,"Hailey, ID MicroSA",2024,Shipbuilding,0.0,32918.0,0.0
C4846,"West Plains, MO MicroSA",2024,Shipbuilding,0.0,30723.0,0.0
C4030,"Rochelle, IL MicroSA",2024,Shipbuilding,0.0,29869.0,0.0
C2282,"Fort Morgan, CO MicroSA",2024,Shipbuilding,0.0,26213.0,0.0
C4389,"Sparta, WI MicroSA",2024,Shipbuilding,0.0,42910.0,0.0
C1842,"Corinth, MS MicroSA",2024,Shipbuilding,0.0,26543.0,0.0
C2418,"Granbury, TX MicroSA",2024,Shipbuilding,35.5,37088.0,9.571829163071613E-4
C4278,"Selinsgrove, PA MicroSA",2024,Shipbuilding,0.0,31033.0,0.0
C1462,"Bradford, PA MicroSA",2024,Shipbuilding,0.0,27859.0,0.0
C3904,"Port Townsend, WA MicroSA",2024,Shipbuilding,34.5,18214.0,0.0018941473591742616
C1290,"Batesville, AR MicroSA",2024,Shipbuilding,0.0,35225.0,0.0
C4242,"Scottsbluff, NE MicroSA",2024,Shipbuilding,0.0,32199.0,0.0
C1981,"Detroit Lakes, MN MicroSA",2024,Shipbuilding,0.0,30240.0,0.0
C2046,"Durant, OK MicroSA",2024,Shipbuilding,0.0,43726.0,0.0
C2054,"Dyersburg, TN MicroSA",2024,Shipbuilding,419.5,33716.0,0.01244216395776486
C4646,"Union City, TN MicroSA",2024,Shipbuilding,60.0,24400.0,0.002459016393442623
C2122,"Elko, NV MicroSA",2024,Shipbuilding,0.0,53310.0,0.0
C3426,"Mountain Home, AR MicroSA",2024,Shipbuilding,249.5,32342.0,0.00771442706078783
C3950,"Quincy, IL-MO MicroSA",2024,Shipbuilding,0.0,65489.0,0.0
C2760,"Jefferson, GA MicroSA",2024,Shipbuilding,0.0,91623.0,0.0
C3942,"Pullman, WA MicroSA",2024,Shipbuilding,0.0,38250.0,0.0
C2034,"Duncan, OK MicroSA",2024,Shipbuilding,0.0,30116.0,0.0
C1846,"Cornelia, GA MicroSA",2024,Shipbuilding,0.0,29999.0,0.0
C4146,"Salina, KS MicroSA",2024,Shipbuilding,0.0,63070.0,0.0
C2058,"Eagle Pass, TX MSA",2024,Shipbuilding,0.0,36922.0,0.0
C3028,"Lewisburg, TN MicroSA",2024,Shipbuilding,509.0,19157.0,0.02656992222164222
C4778,"Washington, IN MicroSA",2024,Shipbuilding,52.0,26506.0,0.0019618199652908777
C4878,"Williston, ND MicroSA",2024,Shipbuilding,0.0,54250.0,0.0
C1122,"Amsterdam, NY MicroSA",2024,Shipbuilding,0.0,38299.0,0.0
C1874,"Coshocton, OH MicroSA",2024,Shipbuilding,0.0,19652.0,0.0
C2319,"Franklin, KY MicroSA",2024,Shipbuilding,668.5,18230.0,0.03667032364234778
C2938,"Lake City, FL MicroSA",2024,Shipbuilding,0.0,49288.0,0.0
C4946,"Yankton, SD MicroSA",2024,Shipbuilding,397.0,26183.0,0.015162510025589123
C1470,"Branson, MO MicroSA",2024,Shipbuilding,0.0,57267.0,0.0
C3986,"Red Wing, MN MicroSA",2024,Shipbuilding,0.0,42732.0,0.0
C1048,"Alamosa, CO MicroSA",2024,Shipbuilding,0.0,21525.0,0.0
C1394,"Blackfoot, ID MicroSA",2024,Shipbuilding,0.0,32191.0,0.0
C1754,"Clinton, IA MicroSA",2024,Shipbuilding,0.0,38546.0,0.0
C2378,"Garden City, KS MicroSA",2024,Shipbuilding,0.0,40992.0,0.0
C3158,"Madisonville, KY MicroSA",2024,Shipbuilding,0.0,35010.0,0.0
C2226,"Fergus Falls, MN MicroSA",2024,Shipbuilding,0.0,45820.0,0.0
C2882,"Kinston, NC MicroSA",2024,Shipbuilding,0.0,58166.0,0.0
C1906,"Cumberland, MD-WV MicroSA",2024,Shipbuilding,0.0,70749.0,0.0
C4901,"Winchester, TN MicroSA",2024,Shipbuilding,365.0,23238.0,0.015707031586195026
C2082,"Effingham, IL MicroSA",2024,Shipbuilding,0.0,50382.0,0.0
C3780,"Pella, IA MicroSA",2024,Shipbuilding,0.0,39360.0,0.0
C3702,"Owosso, MI MicroSA",2024,Shipbuilding,453.0,31082.0,0.014574351714818867
C1810,"Columbus, NE MicroSA",2024,Shipbuilding,0.0,50330.0,0.0
C1542,"Burley, ID MicroSA",2024,Shipbuilding,0.0,43466.0,0.0
C3174,"Manhattan, KS MSA",2024,Shipbuilding,0.0,105871.0,0.0
C4798,"Watertown, SD MicroSA",2024,Shipbuilding,532.0,34522.0,0.015410462893227507
C3658,"Oneonta, NY MicroSA",2024,Shipbuilding,0.0,44394.0,0.0
C2278,"Fort Leonard Wood, MO MicroSA",2024,Shipbuilding,24.0,26646.0,9.006980409817609E-4
C1926,"Danville, VA MicroSA",2024,Shipbuilding,126.0,75382.0,0.001671486561778674
C2678,"Hutchinson, MN MicroSA",2024,Shipbuilding,0.0,31394.0,0.0
C2738,"Jacksonville, TX MicroSA",2024,Shipbuilding,0.0,29843.0,0.0
C1194,"Athens, TN MicroSA",2024,Shipbuilding,2345.5,38280.0,0.06127220480668757
C3558,"New Ulm, MN MicroSA",2024,Shipbuilding,0.0,26443.0,0.0
C3486,"Nacogdoches, TX MicroSA",2024,Shipbuilding,110.5,45128.0,0.002448590675412161
C2902,"Kokomo, IN MSA",2024,Shipbuilding,0.0,71515.0,0.0
C3638,"Okeechobee, FL MicroSA",2024,Shipbuilding,0.0,24698.0,0.0
C1306,"Bay City, TX MicroSA",2024,Shipbuilding,84.0,22419.0,0.0037468218921450553
C3514,"Newberry, SC MicroSA",2024,Shipbuilding,183.0,28732.0,0.0063692050675205345
C1614,"Carroll, IA MicroSA",2024,Shipbuilding,131.0,21956.0,0.005966478411368191
C3342,"Mineral Wells, TX MicroSA",2024,Shipbuilding,0.0,16661.0,0.0
C1098,"Alpena, MI MicroSA",2024,Shipbuilding,0.0,24383.0,0.0
C3821,"Pikeville, KY MicroSA",2024,Shipbuilding,0.0,63410.0,0.0
C3795,"Petoskey, MI MicroSA",2024,Shipbuilding,0.0,35485.0,0.0
C3402,"Morgan City, LA MicroSA",2024,Shipbuilding,1528.0,39676.0,0.0385119467688275
C1962,"Del Rio, TX MicroSA",2024,Shipbuilding,4.5,37459.0,1.2013134360233856E-4
C3438,"Mount Pleasant, MI MicroSA",2024,Shipbuilding,0.0,45338.0,0.0
C3470,"Muscatine, IA MicroSA",2024,Shipbuilding,0.0,42468.0,0.0
C1646,"Centralia, IL MicroSA",2024,Shipbuilding,0.0,24818.0,0.0
C1326,"Bedford, IN MicroSA",2024,Shipbuilding,0.0,27014.0,0.0
C3202,"Marion, OH MicroSA",2024,Shipbuilding,0.0,46200.0,0.0
C4478,"Sturgis, MI MicroSA",2024,Shipbuilding,2773.0,42196.0,0.06571712958574273
C4754,"Wapakoneta, OH MicroSA",2024,Shipbuilding,401.5,44305.0,0.009062182597900915
C4126,"St. Marys, PA MicroSA",2024,Shipbuilding,0.0,26696.0,0.0
C3466,"Murray, KY MicroSA",2024,Shipbuilding,65.5,31141.0,0.002103336437493979
C1774,"Coldwater, MI MicroSA",2024,Shipbuilding,0.0,27938.0,0.0
C3842,"Platteville, WI MicroSA",2024,Shipbuilding,0.0,30583.0,0.0
C1582,"Campbellsville, KY MicroSA",2024,Shipbuilding,0.0,27387.0,0.0
C2998,"Lawrenceburg, TN MicroSA",2024,Shipbuilding,1256.0,23632.0,0.053148273527420443
C1106,"Altus, OK MicroSA",2024,Shipbuilding,0.0,19199.0,0.0
C1918,"Danville, IL MicroSA",2024,Shipbuilding,534.5,47399.0,0.011276609211164792
C3200,"Marion, NC MicroSA",2024,Shipbuilding,0.0,30700.0,0.0
C4426,"Starkville, MS MicroSA",2024,Shipbuilding,0.0,44930.0,0.0
C4338,"Sidney, OH MicroSA",2024,Shipbuilding,2332.0,53285.0,0.043764661724688
C1586,"Canon City, CO MicroSA",2024,Shipbuilding,0.0,29148.0,0.0
C2090,"El Campo, TX MicroSA",2024,Shipbuilding,0.0,32817.0,0.0
C3270,"McPherson, KS MicroSA",2024,Shipbuilding,0.0,32826.0,0.0
C2754,"Jasper, IN MicroSA",2024,Shipbuilding,0.0,55966.0,0.0
C3590,"North Wilkesboro, NC MicroSA",2024,Shipbuilding,0.0,37867.0,0.0
C1890,"Crossville, TN MicroSA",2024,Shipbuilding,44.5,38631.0,0.0011519246201237348
C4450,"Stephenville, TX MicroSA",2024,Shipbuilding,31.0,37180.0,8.337816030123723E-4
C3266,"McMinnville, TN MicroSA",2024,Shipbuilding,0.0,26075.0,0.0
C3410,"Morristown, TN MSA",2024,Shipbuilding,3444.0,95186.0,0.036181791439917635
C1198,"Athens, TX MicroSA",2024,Shipbuilding,0.0,39068.0,0.0
C3330,"Milledgeville, GA MicroSA",2024,Shipbuilding,0.0,32338.0,0.0
C1562,"Cadillac, MI MicroSA",2024,Shipbuilding,1019.5,34298.0,0.029724765292436877
C4446,"Steamboat Springs, CO MicroSA",2024,Shipbuilding,0.0,42947.0,0.0
C3694,"Owatonna, MN MicroSA",2024,Shipbuilding,0.0,37912.0,0.0
C2460,"Greencastle, IN MicroSA",2024,Shipbuilding,0.0,24684.0,0.0
C1286,"Batavia, NY MicroSA",2024,Shipbuilding,0.0,45998.0,0.0
C2130,"Elmira, NY MSA",2024,Shipbuilding,349.0,67478.0,0.005172056077536382
C2350,"Gaffney, SC MicroSA",2024,Shipbuilding,0.0,36128.0,0.0
C3338,"Minden, LA MicroSA",2024,Shipbuilding,0.0,22108.0,0.0
C2446,"Great Bend, KS MicroSA",2024,Shipbuilding,0.0,23043.0,0.0
C1094,"Alma, MI MicroSA",2024,Shipbuilding,613.5,24719.0,0.02481896516849387
C2146,"Enterprise, AL MicroSA",2024,Shipbuilding,256.5,34731.0,0.007385332987820679
C4282,"Selma, AL MicroSA",2024,Shipbuilding,0.0,22580.0,0.0
C1318,"Beaver Dam, WI MicroSA",2024,Shipbuilding,0.0,68346.0,0.0
C3018,"Le Mars, IA MicroSA",2024,Shipbuilding,0.0,23452.0,0.0
C3726,"Palatka, FL MicroSA",2024,Shipbuilding,0.0,34639.0,0.0
C4274,"Sedalia, MO MicroSA",2024,Shipbuilding,0.0,38912.0,0.0
C3998,"Richmond, IN MicroSA",2024,Shipbuilding,209.5,59472.0,0.003522666128598332
C1174,"Ashland, OH MicroSA",2024,Shipbuilding,0.0,37807.0,0.0
C1638,"Celina, OH MicroSA",2024,Shipbuilding,750.0,41162.0,0.018220688984986154
C2634,"Houghton, MI MicroSA",2024,Shipbuilding,0.0,22020.0,0.0
C2702,"Iron Mountain, MI-WI MicroSA",2024,Shipbuilding,0.0,29253.0,0.0
C2862,"Kill Devil Hills, NC MicroSA",2024,Shipbuilding,786.0,40719.0,0.01930302807043395
C2666,"Huntsville, TX MicroSA",2024,Shipbuilding,0.0,52629.0,0.0
C2742,"Jamestown, ND MicroSA",2024,Shipbuilding,0.0,22153.0,0.0
C1334,"Bellefontaine, OH MicroSA",2024,Shipbuilding,0.0,38724.0,0.0
C3712,"Ozark, AL MicroSA",2024,Shipbuilding,0.0,36520.0,0.0
C4442,"Staunton-Stuarts Draft, VA MSA",2024,Shipbuilding,0.0,101713.0,0.0
C3594,"Norwalk, OH MicroSA",2024,Shipbuilding,0.0,42828.0,0.0
C2284,"Fort Payne, AL MicroSA",2024,Shipbuilding,0.0,46733.0,0.0
C3254,"McAlester, OK MicroSA",2024,Shipbuilding,0.0,29560.0,0.0
C2154,"Escanaba, MI MicroSA",2024,Shipbuilding,0.0,27696.0,0.0
C1076,"Alexander City, AL MicroSA",2024,Shipbuilding,0.0,26091.0,0.0
C4894,"Wilmington, OH MicroSA",2024,Shipbuilding,0.0,38280.0,0.0
C4854,"Wheeling, WV-OH MSA",2024,Shipbuilding,0.0,116523.0,0.0
C3892,"Port Lavaca, TX MicroSA",2024,Shipbuilding,161.0,28155.0,0.005718344876576097
C1022,"Ada, OK MicroSA",2024,Shipbuilding,101.0,40779.0,0.0024767650015939577
C2546,"Harrison, AR MicroSA",2024,Shipbuilding,0.0,30668.0,0.0
C2570,"Hays, KS MicroSA",2024,Shipbuilding,0.0,30975.0,0.0
C2126,"Ellensburg, WA MicroSA",2024,Shipbuilding,0.0,33551.0,0.0
C1214,"Auburn, IN MicroSA",2024,Shipbuilding,791.5,44402.0,0.01782577361380118
C2066,"Easton, MD MicroSA",2024,Shipbuilding,0.0,36440.0,0.0
C3430,"Mountain Home, ID MicroSA",2024,Shipbuilding,58.0,15062.0,0.003850750232372859
C4782,"Washington, NC MicroSA",2024,Shipbuilding,627.5,31695.0,0.01979807540621549
C4562,"Thomasville, GA MicroSA",2024,Shipbuilding,219.0,53703.0,0.004077984470141333
C4718,"Vincennes, IN MicroSA",2024,Shipbuilding,0.0,34154.0,0.0
C1168,"Arkansas City-Winfield, KS MicroSA",2024,Shipbuilding,0.0,26082.0,0.0
C2366,"Galesburg, IL MicroSA",2024,Shipbuilding,0.0,31301.0,0.0
C4734,"Wabash, IN MicroSA",2024,Shipbuilding,108.5,24789.0,0.004376941385291863
C4792,"Washington Court House, OH MicroSA",2024,Shipbuilding,0.0,22832.0,0.0
C2722,"Jackson, WY-ID MicroSA",2024,Shipbuilding,0.0,57167.0,0.0
C2622,"Hood River, OR MicroSA",2024,Shipbuilding,0.0,27629.0,0.0
C3198,"Marion, IN MicroSA",2024,Shipbuilding,0.0,54665.0,0.0
C4552,"The Dalles, OR MicroSA",2024,Shipbuilding,0.0,23003.0,0.0
C2368,"Gallipolis, OH MicroSA",2024,Shipbuilding,0.0,22531.0,0.0
C3662,"Ontario, OR-ID MicroSA",2024,Shipbuilding,0.0,41218.0,0.0
C3754,"Paris, TN MicroSA",2024,Shipbuilding,39.5,23544.0,0.0016777098199116547
C2650,"Huntingdon, PA MicroSA",2024,Shipbuilding,0.0,25388.0,0.0
C4398,"Spencer, IA MicroSA",2024,Shipbuilding,0.0,17067.0,0.0
C4062,"Rolla, MO MicroSA",2024,Shipbuilding,0.0,38450.0,0.0
C2324,"Fredericksburg, TX MicroSA",2024,Shipbuilding,0.0,24952.0,0.0
C3228,"Martin, TN MicroSA",2024,Shipbuilding,0.0,21346.0,0.0
C2986,"Laurel, MS MicroSA",2024,Shipbuilding,0.0,64491.0,0.0
C1922,"Danville, KY MicroSA",2024,Shipbuilding,0.0,37222.0,0.0
C3522,"New Castle, IN MicroSA",2024,Shipbuilding,0.0,27517.0,0.0
C3570,"Nogales, AZ MicroSA",2024,Shipbuilding,0.0,27350.0,0.0
C2577,"Hemlock Farms, PA MicroSA",2024,Shipbuilding,0.0,24904.0,0.0
C4094,"Safford, AZ MicroSA",2024,Shipbuilding,0.0,21503.0,0.0
C1534,"Bucyrus, OH MicroSA",2024,Shipbuilding,204.0,25469.0,0.008009737327731753
C3422,"Moultrie, GA MicroSA",2024,Shipbuilding,0.0,31232.0,0.0
C3246,"Mayfield, KY MicroSA",2024,Shipbuilding,0.0,23890.0,0.0
C3446,"Mount Sterling, KY MicroSA",2024,Shipbuilding,404.5,26864.0,0.015057325789160214
C3750,"Paragould, AR MicroSA",2024,Shipbuilding,1076.0,31326.0,0.0343484645342527
C1574,"Cambridge, OH MicroSA",2024,Shipbuilding,0.0,29197.0,0.0
C4306,"Shawnee, OK MicroSA",2024,Shipbuilding,87.5,45801.0,0.0019104386367109888
C2362,"Gainesville, TX MicroSA",2024,Shipbuilding,574.5,33070.0,0.017372240701542183
C2947,"Lake of the Woods, VA MicroSA",2024,Shipbuilding,0.0,19188.0,0.0
C2219,"Fayetteville, TN MicroSA",2024,Shipbuilding,0.0,20578.0,0.0
C4082,"Ruston, LA MicroSA",2024,Shipbuilding,0.0,37197.0,0.0
C1066,"Albert Lea, MN MicroSA",2024,Shipbuilding,0.0,23926.0,0.0
C3038,"Lewistown, PA MicroSA",2024,Shipbuilding,70.0,33958.0,0.002061369927557571
